EXV_fix,LTD_fix,SVP_fix,capacity_fix,charge_fix,level_cond_fix,level_evap_fix,dTsh_fix,Vd_Evap,LWT_evap,Vd_cond,capacity,EWT_cond,level_cooler,cahrge,p_suc_2,Tsat_dis,liquidLevel_cond,LTD_cond,T_dis,x_in_cond,dp_coolant_evap,x_in_cooler,p_suc,LTD_evap,Qdot_evap,liquidLevel_evap,Tsat_suc,opening,mdot_coolant_cond,mdot_coolant_evap,dp_coolant_cond,T_suc,x_out_cond,SVP,p_dis,Qdot_cond,P_comp,mdot_dis,dTsh,solved,tolerance,NaN,CPU_time,iter_num
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,300.15,0.22324,251,339850.8584,310.9178288,0.0762,3.176049204,313.216453,1.020275222,50879.13474,0.209195109,339850.8584,2.776204371,-1181712,0.22324,277.3342462,0.416984598,54.88788966,46.86423648,23492.07743,279.302715,-0.022790188,0.746383406,957090.5685,1319397.395,137545.1052,7.563338634,-2.596628418,1,1.00E-06,0,0.027117014,6
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,301.45,0.22324,251,339836.0015,312.2476351,0.0762,3.182021505,314.5236242,1.020340941,50879.02725,0.218847901,339836.0015,2.776480261,-1181712,0.22324,277.3329974,0.416369615,54.86824248,46.86423648,23376.6824,279.3019081,-0.023493402,0.765025168,992217.3953,1325582.731,143733.7778,7.65572585,-2.642954933,1,1.00E-06,0,0.027036905,6
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,302.75,0.22324,251,339821.4564,313.5827969,0.0762,3.18997212,315.8764112,1.020692339,50878.91368,0.228574757,339821.4564,2.776685801,-1181712,0.22324,277.3317749,0.415817838,54.847942,46.86423648,23264.69109,279.301153,-0.024213665,0.78513348,1028447.319,1332231.908,150386.4079,7.751135947,-2.688512565,1,1.00E-06,0,0.017819881,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,304.05,0.22324,251,339807.3091,314.923856,0.0762,3.200536968,317.2789356,1.021368975,50878.79358,0.238367339,339807.3091,2.776811951,-1181712,0.22324,277.3305859,0.415326335,54.82698822,46.86423648,23156.04645,279.3004579,-0.02497001,0.806902775,1065826.336,1339402.792,157560.8735,7.84962623,-2.735460092,1,1.00E-06,0,0.017746925,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,305.35,0.22324,251,339793.6245,316.2715286,0.0762,3.214319893,318.7306138,1.022380773,50878.66651,0.248217647,339793.6245,2.77685135,-1181712,0.22324,277.3294357,0.414891874,54.80538115,46.86423648,23050.6829,279.2998295,-0.02578433,0.830596404,1104410.293,1347115.07,165276.8588,7.951257809,-2.785809839,1,1.00E-06,0,0.017858982,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,306.65,0.22324,251,339780.4432,317.6275187,0.0762,3.232234479,320.2428785,1.023821784,50878.53189,0.258123479,339780.4432,2.776797884,-1181712,0.22324,277.3283278,0.414511186,54.78312077,46.86423648,22948.50202,279.2992731,-0.02667832,0.856601096,1144281.615,1355500.062,173665.7182,8.056154312,-2.841440553,1,1.00E-06,0,0.017975807,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,307.95,0.22324,251,339767.7954,318.9924379,0.0762,3.25479614,321.8240871,1.025747651,50878.3891,0.268084317,339767.7954,2.776645951,-1181712,0.22324,277.3272648,0.414183818,54.7602071,46.86423648,22849.39719,279.2987928,-0.027665955,0.885488651,1185495.778,1364639.598,182809.2955,8.164464744,-2.903393085,1,1.00E-06,0,0.017849922,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,309.25,0.22324,251,339755.6898,320.3677343,0.0762,3.282435722,323.4907496,1.028309398,50878.23714,0.278117947,339755.6898,2.776389099,-1181712,0.22324,277.3262473,0.413912482,54.73664013,46.86423648,22753.2254,279.2983928,-0.028745047,0.918228671,1228137.655,1374745.84,192919.797,8.276554762,-2.9709067,1,1.00E-06,0,0.017711163,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,310.55,0.22324,251,339744.1266,321.7556047,0.0762,3.315447945,325.2725332,1.031773932,50878.0745,0.288265744,339744.1266,2.776017759,-1181712,0.22324,277.3252754,0.413704838,54.71241986,46.86423648,22659.8053,279.298078,-0.029891241,0.956639184,1272324.453,1386195.06,204373.5717,8.393098258,-3.040808754,-1,1.00E-06,0,0.160335064,26
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,311.85,0.22324,251,339732.808,323.1365708,0.0762,3.333320926,327.1926834,1.036528775,50877.96432,0.298527857,339732.808,2.774982535,-1181471.546,0.22324,277.3243241,0.413531911,54.68754629,46.86423648,22568.96765,279.2978086,-0.031062069,1,1317466.069,1399362.602,217479.2519,8.512609854,-3.108999757,-1,1.00E-06,0,0.030397892,5
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1181712,313.15,0.22324,251,339728.1006,323.4996838,0.0762,3.260862689,327.6361519,1.037328427,50878.16555,0.301655251,339728.1006,2.772660555,-1180511.448,0.22324,277.3239284,0.413350145,54.66201942,46.86423648,22526.94493,279.2975612,-0.031395825,1,1329530.625,1402032.617,219894.6765,8.543295738,-3.128666687,-1,1.00E-06,0,0.034150124,5
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,287.15,0.22324,251,341121.4836,297.3590939,0.0762,3.031784558,302.1352182,1.032172381,50890.69107,0.114332713,341121.4836,2.679713095,-1140049.077,0.22324,277.4410414,0.424195225,55.04843008,46.86593745,24848.5888,279.4035856,-0.014791211,0.584211521,649843.1012,1230940.243,90723.13154,6.525534147,-1.891663517,1,1.00E-06,0,0.021897078,5
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,288.45,0.22324,251,341112.9143,298.6433711,0.0762,3.018795487,302.9743932,1.029968213,50890.63061,0.123392227,341112.9143,2.679829117,-1140049.077,0.22324,277.4403212,0.421995126,55.03531588,46.86593745,24698.07048,279.4030746,-0.015306112,0.592621157,675217.8951,1233438.019,93223.04729,6.592284849,-1.937772872,1,1.00E-06,0,0.017743111,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,289.75,0.22324,251,341102.6017,299.9323119,0.0762,3.008054169,303.8609728,1.027952762,50890.56815,0.132494997,341102.6017,2.680069073,-1140049.077,0.22324,277.4394544,0.420120475,55.02154838,46.86593745,24551.03499,279.4024329,-0.015846508,0.601655958,701423.4914,1236215.261,96002.55098,6.660740721,-1.985467364,1,1.00E-06,0,0.017757893,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,291.05,0.22324,251,341090.8828,301.2258719,0.0762,2.99989245,304.7959288,1.026138498,50890.50355,0.141635308,341090.8828,2.680404131,-1140049.077,0.22324,277.4384694,0.4185192,55.00712759,46.86593745,24407.48786,279.4016889,-0.01642354,0.611334459,728491.9011,1239289.694,99079.36839,6.730922116,-2.036095506,1,1.00E-06,0,0.017678976,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,292.35,0.22324,251,341078.0655,302.524396,0.0762,2.994247693,305.7762684,1.02451017,50890.43658,0.150813705,341078.0655,2.680807442,-1140049.077,0.22324,277.4373921,0.417152544,54.99205349,46.86593745,24267.44148,279.4008684,-0.017038099,0.621683638,756444.5636,1242647.323,102439.4958,6.802898434,-2.089428488,1,1.00E-06,0,0.01781106,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,293.65,0.22324,251,341064.4254,303.8269635,0.0762,2.990909384,306.8024233,1.023069962,50890.36699,0.160035122,341064.4254,2.681254421,-1140049.077,0.22324,277.4362457,0.415991373,54.9763261,46.86593745,24130.90237,279.3999951,-0.017683889,0.632736511,785292.9738,1246294.674,106089.4604,6.876778213,-2.144693045,1,1.00E-06,0,0.017706156,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,294.95,0.22324,251,341050.2016,305.1346492,0.0762,2.98966709,307.8742665,1.021842791,50890.29443,0.169310489,341050.2016,2.68172293,-1140049.077,0.22324,277.4350502,0.415011109,54.95994541,46.86593745,23997.86812,279.3990895,-0.018352059,0.644539616,815073.2321,1250264.681,110062.1991,6.952726646,-2.200559024,1,1.00E-06,0,0.017812014,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,296.25,0.22324,251,341035.6127,306.4459077,0.0762,2.990093338,308.9871304,1.020813061,50890.2186,0.178646528,341035.6127,2.682192718,-1140049.077,0.22324,277.433824,0.414150531,54.94291142,46.86593745,23868.34426,279.3981709,-0.019031271,0.657137147,845785.0741,1254543.018,114343.375,7.030885333,-2.255601139,1,1.00E-06,0,0.017766953,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,297.55,0.22324,251,341020.8474,307.761306,0.0762,2.991856276,310.1392654,1.019980146,50890.13912,0.188051979,341020.8474,2.682645651,-1140049.077,0.22324,277.432583,0.413352209,54.92522413,46.86593745,23742.32707,279.397256,-0.019711904,0.670586016,877458.1708,1259133.028,118936.3237,7.11142323,-2.308525615,1,1.00E-06,0,0.017798901,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,298.85,0.22324,251,341006.0733,309.0802619,0.0762,2.994736169,311.331125,1.019357896,50890.0556,0.197532533,341006.0733,2.683065442,-1140049.077,0.22324,277.4313412,0.412618886,54.90688355,46.86593745,23619.80431,279.3963598,-0.020386594,0.6849464,910100.2841,1264056.562,123862.8988,7.194494676,-2.358960283,1,1.00E-06,0,0.017795086,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,300.15,0.22324,251,340991.431,310.4031703,0.0762,2.998692943,312.5652575,1.018971659,50889.96765,0.207093979,340991.431,2.683437814,-1140049.077,0.22324,277.4301106,0.411950404,54.88788966,46.86593745,23500.75372,279.3954955,-0.021052482,0.700291629,943750.8866,1269349.614,129159.1009,7.280265829,-2.406316456,1,1.00E-06,0,0.017852068,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,301.45,0.22324,251,340977.0447,311.7296893,0.0762,3.003670347,313.8370717,1.018804842,50889.87486,0.216735197,340977.0447,2.683750307,-1140049.077,0.22324,277.4289014,0.411347135,54.86824248,46.86593745,23385.15466,279.3946744,-0.021711018,0.716697991,978424.5303,1274997.876,134810.6082,7.368850655,-2.45057795,1,1.00E-06,0,0.017848969,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,302.75,0.22324,251,340963.0111,313.0604565,0.0762,3.009951693,315.1486178,1.018879501,50889.77683,0.226454146,340963.0111,2.683992668,-1140049.077,0.22324,277.4277219,0.410807922,54.847942,46.86593745,23272.96743,279.3939059,-0.022370826,0.73425956,1014157.106,1281034.293,140850.3734,7.460361091,-2.492455048,1,1.00E-06,0,0.017849922,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,304.05,0.22324,251,340949.4029,314.3961697,0.0762,3.018002531,316.5031442,1.019228735,50889.67316,0.236245414,340949.4029,2.684156858,-1140049.077,0.22324,277.4265781,0.410330202,54.82698822,46.86593745,23164.13911,279.3931974,-0.023045619,0.753087685,1050997.465,1287505.053,147324.5909,7.554882469,-2.533757882,1,1.00E-06,0,0.01779294,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,305.35,0.22324,251,340936.2657,315.7370128,0.0762,3.028274746,317.8997766,1.019856919,50889.56341,0.246101916,340936.2657,2.684237139,-1140049.077,0.22324,277.425474,0.409912049,54.80538115,46.86593745,23058.60911,279.3925539,-0.023752484,0.773318124,1088983.786,1294423.363,154246.4677,7.652486711,-2.575976405,1,1.00E-06,0,0.017690897,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,306.65,0.22324,251,340923.6169,317.0838833,0.0762,3.041379602,319.3418404,1.020800925,50889.44712,0.256017547,340923.6169,2.684229953,-1140049.077,0.22324,277.4244108,0.409550929,54.78312077,46.86593745,22956.29524,279.3919782,-0.024510968,0.795130907,1128169.893,1301840.916,161667.7038,7.753257493,-2.621036119,1,1.00E-06,0,0.01778698,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,307.95,0.22324,251,340911.4514,318.4373642,0.0762,3.057810691,320.8297323,1.022078055,50889.32382,0.265985137,340911.4514,2.684133604,-1140049.077,0.22324,277.4233883,0.409244893,54.7602071,46.86593745,22857.10222,279.3914714,-0.025338564,0.818762769,1168602.659,1309786.118,169616.7059,7.857269879,-2.670468935,1,1.00E-06,0,0.040946007,9
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,309.25,0.22324,251,340899.7362,319.7985946,0.0762,3.078114943,322.3697562,1.023749345,50889.19286,0.276006315,340899.7362,2.683947594,-1140049.077,0.22324,277.4224037,0.408992848,54.73664013,46.86593745,22760.90691,279.3910328,-0.026250123,0.8445628,1210352.617,1318344.826,178179.3538,7.964695936,-2.725362037,1,1.00E-06,0,0.017697096,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,310.55,0.22324,251,340888.4217,321.168284,0.0762,3.102550849,323.9757507,1.025902933,50889.05344,0.286090118,340888.4217,2.68367162,-1140049.077,0.22324,277.4214527,0.408796641,54.71241986,46.86593745,22667.56186,279.3906609,-0.027246486,0.873054752,1253482.084,1327637.019,187475.6515,8.075802501,-2.78534542,1,1.00E-06,0,0.017677069,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,311.85,0.22324,251,340877.4416,322.5472224,0.0762,3.13095217,325.6571449,1.028664525,50888.90438,0.296263851,340877.4416,2.683303938,-1140049.077,0.22324,277.4205298,0.408663015,54.68754629,46.86593745,22576.89065,279.3903542,-0.028307451,0.905105535,1298055.688,1337838.857,197681.7859,8.191088892,-2.847695479,1,1.00E-06,0,0.017722845,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1140049.077,313.15,0.22324,251,340866.7308,323.9369242,0.0762,3.163143523,327.4418792,1.032290482,50888.74403,0.306572309,340866.7308,2.682839399,-1140049.077,0.22324,277.4196296,0.408602114,54.66201942,46.86593745,22488.67341,279.390113,-0.029397112,0.942275058,1344172.077,1349304.694,209152.1857,8.311311146,-2.908444939,1,1.00E-06,0,0.017688036,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,287.15,0.22324,251,342261.6014,296.8599094,0.0762,2.854281051,301.8107005,1.032675078,50901.3878,0.112222265,342261.6014,2.586676941,-1098386.154,0.22324,277.5364225,0.419234261,55.04843008,46.86762334,24859.28956,279.4964671,-0.013436418,0.553669577,640180.3241,1184863.082,86308.5793,6.27460329,-1.723410816,1,1.00E-06,0,0.025892973,6
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,288.45,0.22324,251,342253.4508,298.1439906,0.0762,2.841301425,302.6210704,1.030336384,50901.33497,0.121288295,342253.4508,2.586805927,-1098386.154,0.22324,277.5357411,0.41699259,55.03531588,46.86762334,24708.54015,279.4959553,-0.013917717,0.561221246,665264.0882,1187101.384,88548.94746,6.338680779,-1.76723494,1,1.00E-06,0,0.017772913,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,289.75,0.22324,251,342243.4709,299.4324092,0.0762,2.830389268,303.4817294,1.028198992,50901.28054,0.130402694,342243.4709,2.587067481,-1098386.154,0.22324,277.5349067,0.415086059,55.02154838,46.86762334,24561.28415,279.4953051,-0.014416985,0.56936038,691171.0653,1189621.823,91071.58199,6.404429745,-1.811890191,1,1.00E-06,0,0.017716885,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,291.05,0.22324,251,342232.0244,300.725149,0.0762,2.821940417,304.3901259,1.026254852,50901.22439,0.13955394,342232.0244,2.587431031,-1098386.154,0.22324,277.5339497,0.413459986,55.00712759,46.86762334,24417.52804,279.4945464,-0.014950668,0.578096403,717924.5153,1192418.651,93870.72603,6.47182875,-1.859271107,1,1.00E-06,0,0.01789093,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,292.35,0.22324,251,342219.4447,302.0227312,0.0762,2.816064564,305.3437693,1.024497805,50901.16634,0.148739208,342219.4447,2.587867903,-1098386.154,0.22324,277.5328979,0.412072154,54.99205349,46.86762334,24277.27745,279.4937074,-0.015524769,0.587447537,745551.5276,1195487.512,96942.01925,6.54091838,-1.909935157,1,1.00E-06,0,0.017781019,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,293.65,0.22324,251,342206.0289,303.3248069,0.0762,2.812668801,306.3470634,1.022938905,50901.10618,0.157963294,342206.0289,2.588351899,-1098386.154,0.22324,277.5317762,0.410890795,54.9763261,46.86762334,24140.53283,279.492813,-0.01613594,0.597439998,774075.2483,1198845.307,100302.3682,6.611799615,-1.963376809,1,1.00E-06,0,0.017874002,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,294.95,0.22324,251,342192.0387,304.6313647,0.0762,2.811493968,307.3961431,1.021589233,50901.04362,0.167235298,342192.0387,2.588859334,-1098386.154,0.22324,277.5306065,0.409891906,54.95994541,46.86762334,24007.29305,279.4918856,-0.016775193,0.608107388,803513.0751,1202509.154,103968.8892,6.684614059,-2.018225794,1,1.00E-06,0,0.017798901,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,296.25,0.22324,251,342177.7095,305.942002,0.0762,2.812071303,308.4855198,1.020427576,50900.97839,0.176562828,342177.7095,2.589368683,-1098386.154,0.22324,277.5294085,0.409040024,54.94291142,46.86762334,23877.56254,279.4909457,-0.017430345,0.619485309,833881.7731,1206456.27,107918.7837,6.759501247,-2.072948793,1,1.00E-06,0,0.017775059,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,297.55,0.22324,251,342163.2463,307.2560813,0.0762,2.814066589,309.6152151,1.019465463,50900.91015,0.185954937,342163.2463,2.589860678,-1098386.154,0.22324,277.5281993,0.408256979,54.92522413,46.86762334,23751.33376,279.4900112,-0.018090361,0.631614758,865189.5549,1210705.157,112170.5534,6.836622523,-2.126178715,1,1.00E-06,0,0.017919064,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,298.85,0.22324,251,342148.8256,308.5741619,0.0762,2.817178148,310.7847393,1.018707854,50900.83857,0.195421086,342148.8256,2.590318202,-1098386.154,0.22324,277.5269936,0.407535186,54.90688355,46.86762334,23628.59544,279.4890977,-0.018745731,0.644545345,897467.4985,1215266.057,116734.4368,6.916154527,-2.17655378,1,1.00E-06,0,0.017732859,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,300.15,0.22324,251,342134.6033,309.8954012,0.0762,2.821204701,311.9937467,1.01816618,50900.76329,0.204965774,342134.6033,2.590726047,-1098386.154,0.22324,277.5258045,0.406876638,54.88788966,46.86762334,23509.32964,279.4882194,-0.019389795,0.65832538,930725.7664,1220156.818,121628.2836,6.99824396,-2.223571543,1,1.00E-06,0,0.017659187,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,301.45,0.22324,251,342120.7091,311.2198293,0.0762,2.826041767,313.2401955,1.017837839,50900.68394,0.214591246,342120.7091,2.591071198,-1098386.154,0.22324,277.5246428,0.406281931,54.86824248,46.86762334,23393.51363,279.4873883,-0.020021449,0.673010208,964986.3707,1225379.741,126854.3877,7.083027724,-2.267049838,1,1.00E-06,0,0.017873049,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,302.75,0.22324,251,342107.2447,312.5481061,0.0762,2.831804227,314.5241005,1.017732302,50900.60016,0.224297598,342107.2447,2.591342998,-1098386.154,0.22324,277.5235171,0.405750842,54.847942,46.86762334,23281.11278,279.4866139,-0.020643874,0.688664047,1000285.963,1230950.197,132428.1215,7.170632347,-2.307738925,1,1.00E-06,0,0.017827034,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,304.05,0.22324,251,342094.2836,313.8803455,0.0762,2.838778013,315.8464253,1.017865725,50900.51156,0.234081294,342094.2836,2.591533301,-1098386.154,0.22324,277.5224334,0.405281984,54.82698822,46.86762334,23172.08089,279.4859036,-0.021266953,0.705356906,1036653.621,1236895.009,138376.3091,7.261158369,-2.346299395,1,1.00E-06,0,0.017761946,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,305.35,0.22324,251,342081.8672,315.2167911,0.0762,2.847325014,317.2072349,1.018248996,50900.41776,0.243936882,342081.8672,2.591636682,-1098386.154,0.22324,277.5213953,0.404873809,54.80538115,46.86762334,23066.3605,279.4852622,-0.021903057,0.723170902,1074125.752,1243232.514,144717.2892,7.354693057,-2.383967188,1,1.00E-06,0,0.017780066,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,306.65,0.22324,251,342070.0034,316.558051,0.0762,2.857807289,318.6051677,1.018884276,50900.31834,0.253858159,342070.0034,2.591650503,-1098386.154,0.22324,277.5204034,0.404524316,54.78312077,46.86762334,22963.88142,279.4846917,-0.0225673,0.742206973,1112746.544,1249969.645,151457.9906,7.451319801,-2.422334132,1,1.00E-06,0,0.017823935,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,307.95,0.22324,251,342058.6628,317.9048375,0.0762,2.870755513,320.0449418,1.019817232,50900.21282,0.263842095,342058.6628,2.591574767,-1098386.154,0.22324,277.5194552,0.404232031,54.7602071,46.86762334,22864.54926,279.4841911,-0.023274446,0.762596831,1152567.54,1257168.895,158660.9172,7.551156955,-2.462612568,1,1.00E-06,0,0.017706156,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,309.25,0.22324,251,342047.789,319.2575461,0.0762,2.886474016,321.5239797,1.021042979,50900.10071,0.273883442,342047.789,2.591411829,-1098386.154,0.22324,277.5185461,0.403996148,54.73664013,46.86762334,22768.26028,279.4837576,-0.024037849,0.784504295,1193626.539,1264829.972,166325.7731,7.654306143,-2.506010938,1,1.00E-06,0,0.017637014,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,310.55,0.22324,251,342037.2963,320.6166129,0.0762,2.905323527,323.0442727,1.022591956,50899.98143,0.283980481,342037.2963,2.591165916,-1098386.154,0.22324,277.5176688,0.403816087,54.71241986,46.86762334,22674.88362,279.4833858,-0.024869673,0.808152463,1235974.295,1272996.465,174496.1517,7.760910947,-2.553510265,1,1.00E-06,0,0.017791986,4
0,0,0,1,1,0,1,0,0.0469,280.15,0.0551,1098386.154,311.85,0.22324,251,342027.0718,321.9829245,0.0762,2.92765354,324.6171157,1.024550859,50899.85423,0.294140832,342027.0718,2.590842214,-1098386.154,0.22324,277.516814,0.403693106,54.68754629,46.86762334,22584.25661,279.4830691,-0.025775506,0.83386818,1279674.441,1281782.575,183286.2847,7.871226433,-2.605145322,1,1.00E-06,0,0.017684937,4
